property_uid,source,source_listing_id,url,colonia,alcaldia,price_mxn,area_m2,bedrooms,bathrooms,parking,floor,has_elevator,year_built,lat,lon,is_new_development,is_recovery,recovery_flags,first_seen,last_seen,price_per_m2,gross_yield,gross_yield_lo,gross_yield_hi,cap_rate,grm,discount_vs_colonia,rent_hat,rent_source,suspicious_cheap
eff0a3724d5c95ad,vivanuncios,148666734,https://www.vivanuncios.com.mx/a-venta-departamento/santa-maria-nonoalco/departamento-con-terraza-en-santa-maria-nonoalco/148666734?n_src=Listado&n_pills=%C3%81rea+de+lavado&n_pg=1&n_pos=29,Santa María Nonoalco,Benito Juárez,5028000,70,2,2,1,,True,,,,False,False,,2026-07-16,2026-07-16,71828.57,0.0918,0.0463,0.1822,0.0701,10.89,0.0,38479.05,hedonic,False
7f007d73bd11c0a7,mudafy,14263914,https://mudafy.com.mx/propiedades/avenida-insurgentes-centro-0-departamento-en-venta-203313,,Cuauhtémoc,3190000,37.0,1,1.0,0,,,,19.4385591,-99.1559855,False,False,,2026-07-16,2026-07-16,86216.22,0.1026,0.0517,0.2036,0.0774,9.74,0.5051,27279.07,hedonic,False
f458d5c67c989533,mudafy,903250,https://mudafy.com.mx/propiedades/circuito-interior-melchor-ocampo-departamento-en-venta-275430,San Rafael,Cuauhtémoc,4608900,79.0,2,2.0,0,,,,19.4394622,-99.1673967,False,False,,2026-07-16,2026-07-16,58340.51,0.0546,0.0275,0.1084,0.0354,18.3,-0.0028,20985.11,hedonic,False
394245563258c456,mudafy,9974116,https://mudafy.com.mx/propiedades/fresnos-departamento-en-venta-104977,,Cuauhtémoc,3135000,58.97,2,1.0,0,,,,19.3486039,-99.2255263,False,False,,2026-07-16,2026-07-16,53162.63,0.1364,0.0687,0.2706,0.1084,7.33,-0.0719,35626.57,hedonic,False
c4bd49aa7cff97c3,mudafy,373886,https://mudafy.com.mx/propiedades/prolongacion-paseo-de-la-reforma-departamento-en-venta-404834,,Cuauhtémoc,4273412,72.15,2,2.0,0,,,,19.3770142,-99.2587179,False,False,,2026-07-16,2026-07-16,59229.55,0.1098,0.0553,0.2179,0.0859,9.11,0.034,39110.77,hedonic,False
fa8700f691262052,mudafy,8936167,https://mudafy.com.mx/propiedades/avenida-paseo-de-la-reforma-400-departamento-en-venta-039492,,Cuauhtémoc,4950000,89.0,2,2.0,0,,,,19.3767475,-99.25884,False,False,,2026-07-16,2026-07-16,55617.98,0.1062,0.0535,0.2107,0.0833,9.42,-0.029,43788.73,hedonic,False
56448068077e6087,mudafy,14179676,https://mudafy.com.mx/propiedades/calle-lago-guija-100-departamento-en-venta-087954,,Cuauhtémoc,3990000,100.0,2,2.0,0,,,,19.459138,-99.1944199,False,False,,2026-07-16,2026-07-16,39900.0,0.1402,0.0707,0.2783,0.1136,7.13,-0.3034,46623.46,hedonic,False
a752a117f38f4e1f,mudafy,10459256,https://mudafy.com.mx/propiedades/boulevard-adolfo-lopez-mateos-departamento-en-venta-234819,,Cuauhtémoc,3600000,52.0,1,1.0,0,,,,19.3677573,-99.1914299,False,False,,2026-07-16,2026-07-16,69230.77,0.1092,0.055,0.2167,0.0843,9.16,0.2086,32763.31,hedonic,False
164f264ed45fa7c4,mudafy,8974003,https://mudafy.com.mx/propiedades/lago-andromaco-departamento-en-venta-081557,,Cuauhtémoc,5900000,103.0,3,2.0,0,,,,19.4431346,-99.2007312,False,False,,2026-07-16,2026-07-16,57281.55,0.0979,0.0493,0.1943,0.0764,10.21,0.0,48138.86,hedonic,False
93d8578b4c18b8d3,mudafy,12507508,https://mudafy.com.mx/propiedades/calzada-melchor-ocampo-departamento-en-venta-059327,,Cuauhtémoc,6000000,92.0,2,2.0,0,,,,19.4288893,-99.1744417,False,False,,2026-07-16,2026-07-16,65217.39,0.0892,0.0449,0.1769,0.0684,11.22,0.1385,44577.16,hedonic,False
e5751a720a0891bf,mudafy,6017541,https://mudafy.com.mx/propiedades/calle-moctezuma-departamento-en-venta-313354,,Cuauhtémoc,2700000,80.0,2,1.0,0,,,,19.3592037,-99.2486171,False,False,,2026-07-16,2026-07-16,33750.0,0.1866,0.094,0.3703,0.1536,5.36,-0.4108,41983.0,hedonic,False
1b0f5becbe30b493,mudafy,12185044,https://mudafy.com.mx/propiedades/miguel-e-schultz-departamento-en-venta-438170,San Rafael,Cuauhtémoc,5188000,93.8,2,2.0,0,,,,19.4375426,-99.1608172,False,False,,2026-07-16,2026-07-16,55309.17,0.0532,0.0268,0.1056,0.0347,18.78,-0.0546,23017.26,hedonic,False
dd77c65652c4fd3e,mudafy,12894090,https://mudafy.com.mx/propiedades/circuito-interior-avenida-rio-churubusco-0-casa-en-venta-513543,,Cuauhtémoc,5950000,126.0,2,1.0,0,,,,19.3575275,-99.1411931,False,False,,2026-07-16,2026-07-16,47222.22,0.1081,0.0545,0.2146,0.0859,9.25,-0.1756,53612.38,hedonic,False
8e46a994fbae0198,mudafy,903272,https://mudafy.com.mx/propiedades/circuito-interior-melchor-ocampo-departamento-en-venta-210074,San Rafael,Cuauhtémoc,4107000,70.0,2,2.0,0,,,,19.4394622,-99.1673967,False,False,,2026-07-16,2026-07-16,58671.43,0.0575,0.029,0.114,0.0374,17.41,0.0028,19662.38,hedonic,False
c12e93ed6b7fda28,mudafy,8639440,https://mudafy.com.mx/propiedades/carretera-mexico-toluca-departamento-en-venta-841589,,Cuauhtémoc,5850000,100.79,2,2.0,0,,,,19.3635317,-99.2797436,False,False,,2026-07-16,2026-07-16,58041.47,0.096,0.0484,0.1906,0.0747,10.41,0.0133,46821.36,hedonic,False
982ea7f4bcd0555c,mudafy,12982034,https://mudafy.com.mx/propiedades/cerrada-claudio-arciniega-0-departamento-en-venta-767920,,Cuauhtémoc,4880000,101.0,2,2.0,0,,,,19.3677374,-99.1894874,False,False,,2026-07-16,2026-07-16,48316.83,0.1153,0.0581,0.2287,0.0916,8.68,-0.1565,46873.85,hedonic,False
3d539749cbea82bd,mudafy,689364,https://mudafy.com.mx/propiedades/samahil-lote-en-venta-648280,,Cuauhtémoc,5850000,0.0,0,0.0,0,,,,19.2879682,-99.212749,False,False,,2026-07-16,2026-07-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32598.71,hedonic,False
45bd30f2611ec4ce,mudafy,13746187,https://mudafy.com.mx/propiedades/canalito-departamento-en-venta-130092,,Cuauhtémoc,4650000,97.76,2,2.0,0,,,,19.3387198,-99.2084734,False,False,,2026-07-16,2026-07-16,47565.47,0.1189,0.0599,0.2359,0.0947,8.41,-0.1696,46058.37,hedonic,False
c436ebb88600d55b,mudafy,13064703,https://mudafy.com.mx/propiedades/calle-yacatas-departamento-en-venta-890491,Narvarte,Cuauhtémoc,5780000,110.0,3,2.0,0,,,,19.3972307,-99.1553136,False,False,,2026-07-16,2026-07-16,52545.45,0.1035,0.0522,0.2055,0.0815,9.66,0.0,49873.12,hedonic,False
23516885424f5ea6,mudafy,12942356,https://mudafy.com.mx/propiedades/napoles-0-departamento-en-venta-540448,Nápoles,Cuauhtémoc,3783786,35.0,1,1.0,0,,,,19.4249422,-99.1588449,False,False,,2026-07-16,2026-07-16,108108.17,0.084,0.0423,0.1666,0.0613,11.91,0.0,26475.18,hedonic,False
6936eee53ddfc540,mudafy,12737764,https://mudafy.com.mx/propiedades/calzada-de-tlalpan-departamento-en-venta-792475,,Cuauhtémoc,3880000,56.21,2,1.0,0,,,,19.3855813,-99.1388269,False,False,,2026-07-16,2026-07-16,69026.86,0.1074,0.0541,0.2131,0.0831,9.31,0.205,34719.09,hedonic,False
e592e2b64ab44f24,mudafy,13854160,https://mudafy.com.mx/propiedades/avenida-benjamin-franklin-0-departamento-en-venta-927820,,Cuauhtémoc,5097894,68.0,2,2.0,0,,,,19.4073236,-99.1833929,False,False,,2026-07-16,2026-07-16,74969.03,0.0892,0.0449,0.177,0.0677,11.21,0.3088,37883.31,hedonic,False
1b97746e3607bc71,mudafy,812330,https://mudafy.com.mx/propiedades/calle-buenavista-condominio-en-venta-050640,,Cuauhtémoc,4690000,136.0,3,3.0,0,,,,19.3031327,-99.2479669,False,False,,2026-07-16,2026-07-16,34485.29,0.1409,0.071,0.2796,0.1151,7.1,-0.398,55059.63,hedonic,False
add2903983e2de62,mudafy,12737770,https://mudafy.com.mx/propiedades/calzada-de-tlalpan-departamento-en-venta-532075,,Cuauhtémoc,4500000,67.12,2,2.0,0,,,,19.3855813,-99.1388269,False,False,,2026-07-16,2026-07-16,75983.31,0.0885,0.0446,0.1756,0.0671,11.3,0.3265,37618.62,hedonic,False
a859f35bea7acedc,mudafy,7338725,https://mudafy.com.mx/propiedades/santa-rosa-departamento-en-venta-052971,,Cuauhtémoc,3700000,67.0,2,2.0,0,,,,19.3095077,-99.1378122,False,False,,2026-07-16,2026-07-16,55223.88,0.1219,0.0614,0.2419,0.0962,8.2,-0.0359,37582.41,hedonic,False
99d860a09d6e6ec8,mudafy,8563407,https://mudafy.com.mx/propiedades/prol-5-de-mayo-lomas-de-tarango-ciudad-de-mexico-cdmx-mexico-departamento-en-venta-806065,,Cuauhtémoc,4131000,69.0,2,1.0,0,,,,19.3609065,-99.2156956,False,False,,2026-07-16,2026-07-16,59869.57,0.1126,0.0568,0.2235,0.0883,8.88,0.0452,38769.85,hedonic,False
add2903983e2de62,mudafy,12737768,https://mudafy.com.mx/propiedades/calzada-de-tlalpan-900-departamento-en-venta-008110,,Cuauhtémoc,5100000,67.12,2,2.0,0,,,,19.3855813,-99.1388269,False,False,,2026-07-16,2026-07-16,75983.31,0.0885,0.0446,0.1756,0.0671,11.3,0.3265,37618.62,hedonic,False
22607e0a97735169,mudafy,6380687,https://mudafy.com.mx/propiedades/carretera-mexico-toluca-departamento-en-venta-307046,,Cuauhtémoc,5990000,114.13,3,2.0,0,,,,19.3730092,-99.2687272,False,False,,2026-07-16,2026-07-16,52484.01,0.1019,0.0514,0.2022,0.0802,9.81,-0.0838,50872.47,hedonic,False
c6c1477f06e271c2,mudafy,9608146,https://mudafy.com.mx/propiedades/desierto-de-los-leones-departamento-en-venta-139750,,Cuauhtémoc,5300000,118.0,2,2.0,0,,,,19.3418988,-99.2290054,False,False,,2026-07-16,2026-07-16,44915.25,0.1154,0.0582,0.229,0.0921,8.67,-0.2159,50967.93,hedonic,False
a73df512e8072663,mudafy,8449318,https://mudafy.com.mx/propiedades/carr-mexico-toluca-5440-granjas-palo-alto-ciudad-de-mexico-cdmx-mexic-departamento-en-venta-195139,,Cuauhtémoc,4670000,63.18,1,2.0,0,,,,19.3820459,-99.2532152,False,False,,2026-07-16,2026-07-16,73915.8,0.0921,0.0464,0.1827,0.07,10.86,0.2904,35832.73,hedonic,False
3815e8d209446e4f,mudafy,14304301,https://mudafy.com.mx/propiedades/rio-rhin-64-departamento-en-venta-999301,,Cuauhtémoc,4200000,100.0,2,1.0,0,,,,19.4309775,-99.1646894,False,False,,2026-07-16,2026-07-16,42000.0,0.1353,0.0682,0.2684,0.1093,7.39,-0.2668,47341.06,hedonic,False
4374c6a7c421fef0,mudafy,452402,https://mudafy.com.mx/propiedades/calz-desierto-de-los-leones-5328-tetelpan-ciudad-de-mexico-cdmx-mexic-departamento-en-venta-561813,,Cuauhtémoc,3454700,71.8,2,2.0,0,,,,19.3386988,-99.2351791,False,False,,2026-07-16,2026-07-16,48115.6,0.1355,0.0683,0.2689,0.1083,7.38,-0.16,39008.53,hedonic,False
b1a5cdce1e650f14,mudafy,929963,https://mudafy.com.mx/propiedades/calle-jose-rosas-moreno-departamento-en-venta-624228,San Rafael,Cuauhtémoc,3629000,41.0,1,1.0,0,,,,19.4374624,-99.1618411,False,False,,2026-07-16,2026-07-16,88512.2,0.0487,0.0245,0.0967,0.0285,20.53,0.5129,14731.22,hedonic,False
abc4b761ebb0e7fd,mudafy,9040506,https://mudafy.com.mx/propiedades/avenida-revolucion-departamento-en-venta-784294,,Cuauhtémoc,4442000,77.85,2,2.0,0,,,,19.3570894,-99.1894077,False,False,,2026-07-16,2026-07-16,57058.45,0.1101,0.0555,0.2184,0.0864,9.09,-0.0039,40744.74,hedonic,False
813147a1c4d4c21e,mudafy,7711612,https://mudafy.com.mx/propiedades/anillo-periferico-departamento-en-venta-848026,,Cuauhtémoc,5600000,72.2,2,2.0,0,,,,19.3168872,-99.2205385,False,False,,2026-07-16,2026-07-16,77562.33,0.0838,0.0422,0.1664,0.0632,11.93,0.3541,39125.36,hedonic,False
58ba50815d6f139b,mudafy,9885903,https://mudafy.com.mx/propiedades/carretera-mexico-toluca-departamento-en-venta-368300,,Cuauhtémoc,5886000,80.95,2,2.0,0,,,,19.3616139,-99.2877613,False,False,,2026-07-16,2026-07-16,72711.55,0.0848,0.0427,0.1683,0.0643,11.79,0.2694,41610.2,hedonic,False
0384ffa551c2142d,mudafy,10897787,https://mudafy.com.mx/propiedades/avenida-paseo-de-la-reforma-400-departamento-en-venta-474508,,Cuauhtémoc,4007100,69.0,1,1.0,0,,,,19.3767475,-99.25884,False,False,,2026-07-16,2026-07-16,58073.91,0.1143,0.0576,0.2267,0.0896,8.75,0.0138,38151.61,hedonic,False
9218a4ff57391eb5,mudafy,13062024,https://mudafy.com.mx/propiedades/avenida-jose-vasconcelos-0-departamento-en-venta-020579,Condesa,Cuauhtémoc,4000000,42.23,1,1.0,0,,,,19.4174039,-99.1782861,False,False,,2026-07-16,2026-07-16,94719.39,0.0879,0.0443,0.1744,0.0653,11.38,0.0,29291.2,hedonic,False
cda3d4e06a27420e,mudafy,901256,https://mudafy.com.mx/propiedades/periferico-departamento-en-venta-884356,,Cuauhtémoc,2574000,47.0,1,1.0,0,,,,19.394472,-99.188906,False,False,,2026-07-16,2026-07-16,54765.96,0.1447,0.0729,0.287,0.1145,6.91,-0.0439,31028.05,hedonic,False
c53871fa165276f9,mudafy,13787881,https://mudafy.com.mx/propiedades/calle-chilpancingo-123-roma-sur-ciudad-de-mexico-cdmx-mexico-departamento-en-venta-042058,Roma Sur,Cuauhtémoc,4250000,51.0,1,1.0,0,,,,19.4030502,-99.1687021,False,False,,2026-07-16,2026-07-16,83333.33,0.1564,0.0788,0.3104,0.1289,6.39,0.09,55406.17,hedonic,False
1980950c9a482c93,mudafy,189948,https://mudafy.com.mx/propiedades/prolongacion-paseo-de-la-reforma-departamento-en-venta-302937,,Cuauhtémoc,3830000,48.16,1,1.0,0,,,,19.3770142,-99.2587179,False,False,,2026-07-16,2026-07-16,79526.58,0.0985,0.0496,0.1955,0.0748,10.15,0.3883,31437.94,hedonic,False
